Brand,Product_Name,Price,MRP,Rating,Reviews,Category,URL
Sangria,Floral Printed Pure Cotton Princess Cut A-Line kurta,839.0,2999.0,4.1,14.0,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-floral-printed-pure-cotton-princess-cut-a-line-kurta/33440369/buy
Anouk,Floral Printed Round Neck Pure Cotton Straight Kurta,619.0,1999.0,4.2,5.0,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-floral-printed-round-neck-pure-cotton-straight-kurta/27021078/buy
Aramya,Women Ethnic Motifs Printed Pure Cotton Anarkali Kurta with Trousers & With Dupatta,2149.0,3747.0,,,Women Clothing,https://www.myntra.com/kurta-sets/aramya/aramya-women-ethnic-motifs-printed-pure-cotton-anarkali-kurta-with-trousers--with-dupatta/34090501/buy
Anouk,Floral Embroidered Regular Pure Cotton Straight Kurta with Pyjamas & Dupatta,1379.0,5999.0,4.3,2.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-floral-embroidered-regular-pure-cotton-straight-kurta-with-pyjamas--dupatta/30829710/buy
Janasya,Women's Olive Pure Cotton Printed Gathered Maternity Kurta Set,1899.0,4439.0,4.4,237.0,Women Clothing,https://www.myntra.com/kurta-sets/janasya/janasya-womens-olive-pure-cotton-printed-gathered-maternity-kurta-set/27517628/buy
Vishudh,Women Orange Ethnic Motifs Panelled Kurti with Dhoti Pant,869.0,2749.0,4.1,144.0,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-orange-ethnic-motifs--panelled-kurti-with-dhoti-pant/18788356/buy
Indo Era,Women Striped Regular Thread Work Pure Cotton Kurta with Trousers,1499.0,3899.0,4.5,56.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-women-striped-regular-thread-work-pure-cotton-kurta-with-trousers/30935390/buy
Varanga,Jaipuri Printed Alia Cut Flared Pure Cotton Kurta,749.0,4599.0,4.1,930.0,Women Clothing,https://www.myntra.com/kurtas/varanga/varanga-jaipuri-printed-alia-cut-flared-pure-cotton-kurta/24128076/buy
Vishudh,Ethnic Motifs Printed Mandarin Collar Straight Kurta With Trousers,569.0,2849.0,,,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-ethnic-motifs-printed-mandarin-collar-straight-kurta-with-trousers/33783823/buy
Anouk,Women Printed Regular Pure Cotton Kurta With Trousers & Dupatta,1291.0,3399.0,4.3,2.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-women-printed-regular-pure-cotton-kurta-with-trousers--dupatta/31073681/buy
Kalini,Bandhani Printed Regular Mirror Work Kurta With Trousers & Dupatta,951.0,5599.0,3.7,735.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-bandhani-printed-regular-mirror-work-kurta-with-trousers--dupatta/29834960/buy
Aramya,Women Floral Printed Regular Pure Cotton Kurta with Trousers,1649.0,3248.0,,,Women Clothing,https://www.myntra.com/kurta-sets/aramya/aramya-women-floral-printed-regular-pure-cotton-kurta-with-trousers/36294991/buy
Vbuyz,Women Printed Sequinned Cotton Angrakha Kurta,806.0,3359.0,4.7,87.0,Women Clothing,https://www.myntra.com/kurtas/vbuyz/vbuyz-women-printed-sequinned-cotton-angrakha-kurta/24293060/buy
Subagi Fashion,Women Floral Printed Thread Work Floral Kurta,479.0,2999.0,4.3,23.0,Women Clothing,https://www.myntra.com/kurtas/subagi+fashion/subagi-fashion-women-floral-printed-thread-work-floral-kurta/35703721/buy
House Of Pataudi,Regular Sequinned Detail Jashn Kurta with Trousers,2209.0,6499.0,4.3,10.0,Women Clothing,https://www.myntra.com/kurta-sets/house+of+pataudi/house-of-pataudi-regular-sequinned-detail-jashn-kurta-with-trousers/29619280/buy
Suppar Sleave,Grey Viscose Rayon Kurta Sets,699.0,3140.0,2.7,27.0,Women Clothing,https://www.myntra.com/kurta-sets/suppar+sleave/suppar-sleave-grey-viscose-rayon-kurta-sets/35042743/buy
Khushal K,Floral Printed V-Neck Pure Cotton A-Line Kurta with Trousers And Dupatta,1596.0,5149.0,3.8,128.0,Women Clothing,https://www.myntra.com/kurta-sets/khushal+k/khushal-k-floral-printed-v-neck-pure-cotton-a-line-kurta-with-trousers-and-dupatta/33853736/buy
House Of Pataudi,Jashn Ethnic Motifs Embroidered Sequined Kurta With Trousers & Dupatta,2274.0,6499.0,3.8,8.0,Women Clothing,https://www.myntra.com/kurta-sets/house+of+pataudi/house-of-pataudi-jashn-ethnic-motifs-embroidered-sequined-kurta-with-trousers--dupatta/29619296/buy
Sangria,Floral Embroidered V-Neck A-Line Kurta With Trousers & Dupatta,1917.0,6849.0,4.0,383.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-floral-embroidered-v-neck-a-line-kurta-with-trousers--dupatta/32311374/buy
Yuris,Women Black & White Pure Cotton Printed Kurta with Trousers & Dupatta,1462.0,4299.0,4.3,9.0,Women Clothing,https://www.myntra.com/kurta-sets/yuris/yuris-women-black--white-pure-cotton-printed-kurta-with-trousers--dupatta/13027852/buy
Anouk Rustic,Floral Printed Kurta,323.0,1199.0,3.3,7.0,Women Clothing,https://www.myntra.com/kurtas/anouk+rustic/anouk-rustic-floral-printed-kurta/33663790/buy
Aaghnya,Women Purple Kurtas,897.0,3197.0,4.0,6.0,Women Clothing,https://www.myntra.com/kurtas/aaghnya/aaghnya-women-purple-kurtas/35593977/buy
Avyco,Floral Printed Pure Cotton Kurta with Trousers & With Dupatta,1259.0,3499.0,4.1,2.0,Women Clothing,https://www.myntra.com/kurta-sets/avyco/avyco-floral-printed-pure-cotton-kurta-with-trousers--with-dupatta/26343782/buy
Vishudh,Ethnic Motifs Printed Straight Kurta with Palazzos,491.0,2049.0,4.2,245.0,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-ethnic-motifs-printed-straight-kurta-with-palazzos/22639776/buy
Sangria,Semi-Flared 3/4 Sleeves V-Neck Kurta,665.0,1799.0,4.3,40.0,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-semi-flared-34-sleeves-v-neck-kurta/33541967/buy
Janasya,Dobby Self Design Empire Chiffon Kurta,799.0,2599.0,4.3,169.0,Women Clothing,https://www.myntra.com/kurtas/janasya/janasya-dobby-self-design-empire-chiffon-kurta/22906308/buy
Aaghnya,Women Anarkali Kurta Set with Dupatta,869.0,4345.0,,,Women Clothing,https://www.myntra.com/kurta-sets/aaghnya/aaghnya-women-anarkali-kurta-set-with-dupatta-/34855616/buy
Fiorra,Ethnic Motifs Printed Pure Cotton A-Line Kurta With Trousers,941.0,3999.0,4.5,502.0,Women Clothing,https://www.myntra.com/kurta-sets/fiorra/fiorra-ethnic-motifs-printed-pure-cotton-a-line-kurta-with-trousers/26134864/buy
Anouk Rustic,Floral Printed Straight Kurta,335.0,1199.0,,,Women Clothing,https://www.myntra.com/kurtas/anouk+rustic/anouk-rustic-floral-printed-straight-kurta/33663713/buy
God Bless,Floral Printed Notch Neck Pure Cotton Straight Kurta,499.0,1999.0,4.2,1.0,Women Clothing,https://www.myntra.com/kurtas/god+bless/god-bless-floral-printed-notch-neck-pure-cotton-straight-kurta/30303259/buy
Vredevogel,Ethnic Embroidered Thread Work Chanderi Silk Kurta Wih Trousers & Dupatta,1595.0,5999.0,4.0,1.0,Women Clothing,https://www.myntra.com/kurta-sets/vredevogel/vredevogel-ethnic-embroidered-thread-work-chanderi-silk-kurta-wih-trousers--dupatta-/31027160/buy
Rimeline,Women Ethnic Motifs Printed Pure Cotton Kurta with Trousers & Dupatta,1399.0,3499.0,,,Women Clothing,https://www.myntra.com/kurta-sets/rimeline/rimeline-women-ethnic-motifs-printed-pure-cotton-kurta-with-trousers--dupatta/36330850/buy
Sangria,Women Embroidered A-Line Kurta With Palazzos,1829.0,6099.0,3.7,169.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-women-embroidered-a-line-kurta-with-palazzos/31066827/buy
Rimeline,Floral Printed Notch-Neck Straight Kurta,639.0,1999.0,4.2,554.0,Women Clothing,https://www.myntra.com/kurtas/rimeline/rimeline-floral-printed-notch-neck-straight-kurta/32166732/buy
Aramya,Women Floral Printed Regular Pure Cotton Kurta with Trousers,1449.0,2498.0,,,Women Clothing,https://www.myntra.com/kurta-sets/aramya/aramya-women-floral-printed-regular-pure-cotton-kurta-with-trousers/36512566/buy
Foxdx,Women Floral Embroidered Silk Kurta with Trousers & Dupatta,999.0,4999.0,3.3,48.0,Women Clothing,https://www.myntra.com/kurta-sets/foxdx/foxdx-women-floral-embroidered-silk-kurta-with-trousers--dupatta/34338179/buy
Royal Export,Floral Printed V-Neck Straight Kurta With Palazzos,582.0,3999.0,3.2,219.0,Women Clothing,https://www.myntra.com/kurta-sets/royal+export/royal-export-floral-printed-v-neck-straight-kurta-with-palazzos/30125718/buy
Libas,Woven Design Pastels Dobby Kurta,849.0,2199.0,4.3,2.0,Women Clothing,https://www.myntra.com/kurtas/libas/libas-woven-design-pastels-dobby-kurta/22124756/buy
Kalini,Floral Printed Gotta Patti Straight Kurta With Trouser & Dupatta,783.0,2799.0,4.0,365.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-gotta-patti-straight-kurta-with-trouser--dupatta/30620104/buy
Vishudh,Ethnic Motifs Printed Regular Pure Cotton Kurta with Skirt & Dupatta,1061.0,5899.0,3.7,15.0,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-ethnic-motifs-printed-regular-pure-cotton-kurta-with-skirt--dupatta/25318420/buy
Libas,Women Floral Printed Regular Kurta with Trousers & Dupatta,1399.0,4749.0,4.6,27.0,Women Clothing,https://www.myntra.com/kurta-sets/libas/libas-women-floral-printed-regular-kurta-with-trousers--dupatta/35446495/buy
Kalini,Floral Printed Anarkali Kurta & Trousers With Dupatta,769.0,3499.0,3.9,6.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-anarkali-kurta--trousers-with-dupatta/24454102/buy
Vishudh,Women Blue Striped Regular Pure Cotton Kurta With Trousers & Dupatta,808.0,2449.0,4.0,774.0,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-blue-striped-regular-pure-cotton-kurta-with-trousers--dupatta/15643524/buy
Kalini,Floral Printed Gotta Patti Pure Cotton Kurta with Trousers & With Dupatta,1243.0,6999.0,4.3,5.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-gotta-patti-pure-cotton-kurta-with-trousers--with-dupatta/22974776/buy
Ginni Arora Label,Round Neck Paisley Printed Cotton Kurta with Trouser & Dupatta,1448.0,3599.0,4.1,1.0,Women Clothing,https://www.myntra.com/kurta-sets/ginni+arora+label/ginni-arora-label-round-neck-paisley-printed-cotton-kurta-with-trouser--dupatta/28040268/buy
Zuri,Flora Embroidered Pure Cotton Round-Neck Straight Kurta With Trousers,2276.0,3449.0,,,Women Clothing,https://www.myntra.com/kurta-sets/zuri/zuri-flora-embroidered-pure-cotton-round-neck-straight-kurta-with-trousers/32554138/buy
Kalini,Women Regular Kurta with Palazzos & With Dupatta,999.0,4345.0,3.0,6.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-women-regular-kurta-with-palazzos--with-dupatta/33046779/buy
Royal Export,Floral Embroidered Thread Work V-Neck Straight Kurta With Trousers & Dupatta,1117.0,5999.0,4.2,408.0,Women Clothing,https://www.myntra.com/kurta-sets/royal+export/royal-export-floral-embroidered-thread-work-v-neck-straight-kurta-with-trousers--dupatta/30125725/buy
Libas,Striped Mandarin Collar Pintucks Thread Work Straight Kurta,699.0,2599.0,3.6,7.0,Women Clothing,https://www.myntra.com/kurtas/libas/libas-striped-mandarin-collar-pintucks-thread-work-straight-kurta/34139679/buy
Kalini,Floral Printed Pure Cotton Anarkali Kurta With Trousers & Dupatta,996.0,4980.0,4.1,1.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-pure-cotton-anarkali-kurta-with-trousers--dupatta/29946408/buy
Sangria,Peach-Coloured Floral Embroidered Regular Sequinned Kurta With Trousers & Dupatta,1852.0,5449.0,3.7,146.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-peach-coloured-floral-embroidered-regular-sequinned-kurta-with-trousers--dupatta/29086716/buy
Anouk,Mukaish Detailed Kurta with Trousers & Dupatta,1649.0,5499.0,3.5,48.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-mukaish-detailed-kurta-with-trousers--dupatta/29860595/buy
Anouk Rustic,Floral Printed V-Neck Cotton Straight Kurta,599.0,1999.0,3.9,722.0,Women Clothing,https://www.myntra.com/kurtas/anouk+rustic/anouk-rustic-floral-printed-v-neck-cotton-straight-kurta/33445696/buy
Kalini,Floral Printed Gotta Patti Kurta & Trousers With Dupatta,809.0,4499.0,3.9,260.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-gotta-patti-kurta--trousers-with-dupatta/26918928/buy
Shriza,Women Ethnic Motifs Yoke Design Pure Cotton Kurta with Trousers & With Dupatta,919.0,3999.0,,,Women Clothing,https://www.myntra.com/kurta-sets/shriza/shriza-women-ethnic-motifs-yoke-design-pure-cotton-kurta-with-trousers--with-dupatta/34129136/buy
Anouk,Women Maroon & Gold-Toned Floral Embellished Kurta,569.0,1899.0,4.3,6.0,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-women-maroon--gold-toned-floral-embellished-kurta/13789724/buy
Inweave,Women A-Line Kurta With Palazzo,971.0,3599.0,4.3,211.0,Women Clothing,https://www.myntra.com/kurta-sets/inweave/inweave-women-a-line-kurta-with-palazzo/31057035/buy
House Of Pataudi,Jashn Floral Embroidered Thread Work Kurti with Trousers,1899.0,4999.0,4.9,7.0,Women Clothing,https://www.myntra.com/kurta-sets/house+of+pataudi/house-of-pataudi-jashn-floral-embroidered-thread-work-kurti-with-trousers/30450204/buy
Gosriki,Bandhani Printed Round Neck Straight Kurta With Trousers & Dupatta,999.0,4345.0,4.0,10.0,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-bandhani-printed-round-neck-straight-kurta-with-trousers--dupatta/30679173/buy
Sangria,A-Line Kurti With Sharara & Dupatta,1274.0,4900.0,4.3,1.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-a-line-kurti-with-sharara--dupatta/30619834/buy
Meena Bazaar,Women Floral Embroidered Straight Kurta with Trouser,1482.0,2695.0,,,Women Clothing,https://www.myntra.com/kurta-sets/meena+bazaar/meena-bazaar-women-floral-embroidered-straight-kurta-with-trouser/36274403/buy
Arayna,Floral Printed Pure Cotton Kurta with Trousers & DUpatta,1274.0,2499.0,4.1,1.0,Women Clothing,https://www.myntra.com/kurta-sets/arayna/arayna-floral-printed-pure-cotton-kurta-with-trousers--dupatta/24885628/buy
Anouk,Geometric Woven Design Pure Cotton Kurta with Trousers,911.0,3799.0,4.1,85.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-geometric-woven-design-pure-cotton-kurta-with-trousers/24175894/buy
Vishudh,Women Embroidered Regular Kurta with Trousers & With Dupatta,2351.0,7349.0,,,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-embroidered-regular-kurta-with-trousers--with-dupatta/33549477/buy
Indo Era,Ethnic Motifs Embroidered Sequinned Kurta With Trousers & With Dupatta,1499.0,5999.0,4.2,989.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-ethnic-motifs-embroidered-sequinned-kurta-with-trousers--with-dupatta/21640360/buy
Gosriki,Floral Printed V-Neck A-Line Kurta With Palazzos And Dupatta,912.0,4345.0,3.4,973.0,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-floral-printed-v-neck-a-line-kurta-with-palazzos-and-dupatta/32218868/buy
Janasya,Women Floral Printed Pure Cotton Maternity Kurta With Palazzos,1599.0,4439.0,4.2,44.0,Women Clothing,https://www.myntra.com/kurta-sets/janasya/janasya-women-floral-printed-pure-cotton-maternity-kurta-with-palazzos/27517626/buy
Bkapparels,Women Floral Embroidered Flared Sleeves Kurta,449.0,999.0,,,Women Clothing,https://www.myntra.com/kurtas/bkapparels/bkapparels-women-floral-embroidered-flared-sleeves-kurta/35740575/buy
Kalini,Floral Embroidered V-Neck Thread Work Straight Kurta with Trousers & Dupatta,862.0,3749.0,3.8,4.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-embroidered-v-neck-thread-work-straight--kurta-with-trousers--dupatta/29338684/buy
Skylee,Paisley Printed V-Neck Straight Kurta With Trousers & Dupatta,999.0,1998.0,,,Women Clothing,https://www.myntra.com/kurta-sets/skylee/skylee-paisley-printed-v-neck-straight-kurta-with-trousers--dupatta/36367030/buy
Libas,Women Floral Yoke Embroidered Floral Kurta,849.0,2999.0,4.0,27.0,Women Clothing,https://www.myntra.com/kurtas/libas/libas-women-floral-yoke-embroidered-floral-kurta/34139570/buy
Indo Era,Floral Embroidered V-Neck A-Line Pure Cotton Kurta WIth Trousers,1799.0,4599.0,4.3,134.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-floral-embroidered-v-neck-a-line-pure-cotton-kurta-with-trousers/32801385/buy
Biba,Women Floral Embroidered Regular Thread Work Straight Kurta with Palazzos,4599.0,,,,Women Clothing,https://www.myntra.com/kurta-sets/biba/biba-women-floral-embroidered-regular-thread-work-straight-kurta-with-palazzos/36343125/buy
Bitterlime,Women Regular Pure Cotton Kurta with Trousers,1199.0,3999.0,3.5,15.0,Women Clothing,https://www.myntra.com/kurta-sets/bitterlime/bitterlime-women-regular-pure-cotton-kurta-with-trousers/35350522/buy
Mokosh,Floral Embroidered Sequinned Notch Neck Anarkali Kurta With Trousers And Dupatta,1567.0,4899.0,4.3,209.0,Women Clothing,https://www.myntra.com/kurta-sets/mokosh/mokosh-floral-embroidered-sequinned-notch-neck-anarkali-kurta-with-trousers-and-dupatta/32013191/buy
Vibe Vision,Women Floral Printed Regular Kurta with Trousers,705.0,3349.0,3.7,29.0,Women Clothing,https://www.myntra.com/kurta-sets/vibe+vision/vibe-vision-women-floral-printed-regular-kurta-with-trousers/32305781/buy
Anouk Rustic,Women Floral Printed Kurta with Trousers & Dupatta,749.0,2999.0,4.0,201.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk+rustic/anouk-rustic-women-floral-printed-kurta-with-trousers--dupatta/34755050/buy
Gosriki,Notch Neck Flared Sleeves Straight Kurta,798.0,3197.0,3.2,188.0,Women Clothing,https://www.myntra.com/kurtas/gosriki/gosriki-notch-neck-flared-sleeves-straight-kurta/33073915/buy
Rimeline,Geometric Printed V-Neck Pure Cotton Kurta With Trousers,989.0,2999.0,,,Women Clothing,https://www.myntra.com/kurta-sets/rimeline/rimeline-geometric-printed-v-neck-pure-cotton-kurta-with-trousers/36330890/buy
Anouk,Women Floral Embroidered Flared Sleeves Thread Work Kurta,599.0,1999.0,4.4,304.0,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-women-floral-embroidered-flared-sleeves-thread-work-kurta/28886536/buy
Libas,Woven Design V-Neck Pure Cotton Straight Kurta,749.0,2449.0,3.9,212.0,Women Clothing,https://www.myntra.com/kurtas/libas/libas-woven-design-v-neck-pure-cotton-straight-kurta/33460560/buy
Rimeline,Geometric Printed V-Neck Pure Cotton Kurta With Trousers,989.0,2999.0,,,Women Clothing,https://www.myntra.com/kurta-sets/rimeline/rimeline-geometric-printed-v-neck-pure-cotton-kurta-with-trousers/36330893/buy
Indo Era,Floral Embroidered Regular Thread Work Kurta With Trousers & Dupatta,1529.0,8999.0,4.4,1.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-floral-embroidered-regular-thread-work-kurta-with-trousers--dupatta/27580782/buy
Janasya,Geometric Pure Cotton Woven Design Gathered Kurta,649.0,1749.0,4.2,68.0,Women Clothing,https://www.myntra.com/kurtas/janasya/janasya-geometric-pure-cotton-woven-design-gathered-kurta/30478138/buy
Women Plus,Plus Size Floral Yoke Design Pure Cotton Kurta With Trouser & Dupatta,3299.0,4199.0,,,Women Clothing,https://www.myntra.com/kurta-sets/women+plus/women-plus-plus-size-floral-yoke-design-pure-cotton-kurta-with-trouser--dupatta/35732281/buy
Anouk,Floral Yoke Design Notch Neck Straight Kurta,659.0,1999.0,3.9,30.0,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-floral-yoke-design-notch-neck-straight-kurta/34530961/buy
Indo Era,Women Green Yoke Design Regular Kurta with Palazzos & Dupatta,899.0,3999.0,4.3,19.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-women-green-yoke-design-regular-kurta-with-palazzos--dupatta/15509160/buy
Sangria,Women Foil Printed Regular Kurta with Trousers,1379.0,4599.0,3.9,47.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-women-foil-printed-regular-kurta-with-trousers/29276354/buy
Canibani,Multi Chanderi Cotton Kurta Sets,1498.0,4282.0,2.9,193.0,Women Clothing,https://www.myntra.com/kurta-sets/canibani/canibani-multi-chanderi-cotton-kurta-sets/35068971/buy
Rimeline,Yoke Design Straight Kurta,499.0,2499.0,4.3,314.0,Women Clothing,https://www.myntra.com/kurtas/rimeline/rimeline-yoke-design-straight-kurta/28174196/buy
Meena Bazaar,Women Floral Printed Calf Length Regular Straight Kurta with Trousers,1262.0,2295.0,,,Women Clothing,https://www.myntra.com/kurta-sets/meena+bazaar/meena-bazaar-women-floral-printed-calf-length-regular-straight-kurta-with-trousers/35663768/buy
Aaghnya,Round Neck A-Line Kurta With Palazzos & Dupatta,869.0,4345.0,3.1,192.0,Women Clothing,https://www.myntra.com/kurta-sets/aaghnya/aaghnya-round-neck-a-line-kurta-with-palazzos--dupatta/34314102/buy
Kalini,Floral Embroidered Thread Work Pure Cotton Anarkali Kurta With Trousers & Dupatta,1393.0,6999.0,4.4,1.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-embroidered-thread-work-pure-cotton-anarkali-kurta-with-trousers--dupatta/30043857/buy
Pink Fort,Women Striped Cotton Kurta with Trousers,3596.0,4495.0,,,Women Clothing,https://www.myntra.com/kurta-sets/pink+fort/pink-fort-women-striped-cotton-kurta-with-trousers/35969083/buy
Bkapparels,Floral Printed V-Neck Straight Cotton Kurta,499.0,999.0,4.0,82.0,Women Clothing,https://www.myntra.com/kurtas/bkapparels/bkapparels-floral-printed-v-neck-straight-cotton-kurta/35356100/buy
Top N Thread,Floral Embroidered Round Neck Chikankari Machine Weave Straight Kurta,499.0,2499.0,4.3,84.0,Women Clothing,https://www.myntra.com/kurtas/top+n+thread/top-n-thread-floral-embroidered-round-neck-chikankari-machine-weave-straight-kurta/32010064/buy
Janasya,Cotton Block Printed Gathered Maternity Kurta,899.0,2889.0,3.8,68.0,Women Clothing,https://www.myntra.com/kurtas/janasya/janasya--cotton-block-printed-gathered-maternity-kurta/27517950/buy
Indo Era,Floral Embroidered Zari Kurta With Trousers & Dupatta,1799.0,4799.0,4.5,271.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-floral-embroidered-zari-kurta-with-trousers--dupatta/29571394/buy
Anouk,Pink Floral Printed Straight Thread Work Pure Cotton Kurta with Trousers & Dupatta,1399.0,4999.0,4.3,2.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-pink-floral-printed-straight-thread-work-pure-cotton-kurta-with-trousers--dupatta/30112007/buy
Meena Bazaar,Floral Printed V-Neck Kurta With Trousers & Dupatta,1497.0,2995.0,,,Women Clothing,https://www.myntra.com/kurta-sets/meena+bazaar/meena-bazaar-floral-printed-v-neck-kurta-with-trousers--dupatta/35942370/buy
Gosriki,Floral Embroidered Sweetheart Neck Straight Kurta With Trousers & Dupatta,1098.0,4345.0,3.8,2.0,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-floral-embroidered-sweetheart-neck-straight-kurta-with-trousers--dupatta/30684112/buy
Sangria,Paisley Printed Pure Cotton Pleated Kurta,699.0,1999.0,3.7,10.0,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-paisley-printed-pure-cotton-pleated-kurta/32871981/buy
Inaaya Jaipur,Women Paisley Embroidered Regular Kurtas & Palazzos,2880.0,6400.0,,,Women Clothing,https://www.myntra.com/kurta-sets/inaaya+jaipur/inaaya-jaipur-women-paisley-embroidered-regular-kurtas--palazzos/33866571/buy
Indo Era,Floral Printed Regular Pure Cotton Kurta with Trousers & Dupatta,1499.0,4699.0,4.6,14.0,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-floral-printed-regular-pure-cotton-kurta-with-trousers--dupatta/33968166/buy
Aaghnya,Geometric Printed Round Neck A-Line Kurta with Palazzo,699.0,3197.0,2.6,78.0,Women Clothing,https://www.myntra.com/kurta-sets/aaghnya/aaghnya-geometric-printed-round-neck-a-line-kurta-with-palazzo/34855531/buy
Anouk,Ethnic Motifs Regular Kurta With Palazzos & Dupatta,1169.0,3899.0,4.1,36.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-ethnic-motifs-regular-kurta-with-palazzos--dupatta/29860556/buy
Tissu,Plus Size Floral Printed Kurta with Palazzos,1399.0,3499.0,4.4,224.0,Women Clothing,https://www.myntra.com/kurta-sets/tissu/tissu-plus-size-floral-printed-kurta-with-palazzos/21503284/buy
Sangria,Women Ethnic Motifs Printed Pure Cotton Anarkali Kurta with Palazzo & Dupatta,1475.0,3599.0,2.6,15.0,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-women-ethnic-motifs-printed-pure-cotton-anarkali-kurta-with-palazzo--dupatta/35333039/buy
Anouk Rustic,Woven Design Striped Straight Kurta,337.0,1299.0,,,Women Clothing,https://www.myntra.com/kurtas/anouk+rustic/anouk-rustic-woven-design-striped-straight-kurta/33663104/buy
Gulmohar Jaipur,Women Printed Regular Pure Cotton Kurta with Palazzos & With Dupatta,1403.0,3599.0,4.3,531.0,Women Clothing,https://www.myntra.com/kurta-sets/gulmohar+jaipur/gulmohar-jaipur-women-printed-regular-pure-cotton-kurta-with-palazzos--with-dupatta/31066910/buy
Anouk Rustic,Notch Neck Thread Work Pure Cotton Straight Kurta With Trousers & Dupatta,999.0,4999.0,3.5,105.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk+rustic/anouk-rustic-notch-neck-thread-work-pure-cotton-straight-kurta-with-trousers--dupatta/34662253/buy
Ahalyaa,Floral Printed Empire Kurta with Palazzos,2299.0,7700.0,,,Women Clothing,https://www.myntra.com/kurta-sets/ahalyaa/ahalyaa-floral-printed-empire-kurta-with-palazzos/35164105/buy
Libas,Striped Mandarin Collar Straight Kurta,699.0,1499.0,3.7,43.0,Women Clothing,https://www.myntra.com/kurtas/libas/libas-striped-mandarin-collar-straight-kurta/32418434/buy
Janasya,Women Mustard Chiffon Self Design Front Slit Kurta,857.0,2599.0,4.2,1.0,Women Clothing,https://www.myntra.com/kurtas/janasya/janasya-women-mustard-chiffon-self-design-front-slit-kurta/16828294/buy
Women Plus,Embroidered Pure Cotton Suit Set,3999.0,4999.0,,,Women Clothing,https://www.myntra.com/kurta-sets/women+plus/women-plus-embroidered-pure-cotton-suit-set/35104120/buy
Kalini,Women Regular Cotton Kurta with Trousers & Dupatta,599.0,1999.0,3.0,33.0,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-women-regular-cotton-kurta-with-trousers--dupatta/36020413/buy
Anouk Rustic,Women Floral Print Regular Kurta with Palazzos,999.0,3399.0,4.2,68.0,Women Clothing,https://www.myntra.com/kurta-sets/anouk+rustic/anouk-rustic-women-floral-print-regular-kurta-with-palazzos/34657316/buy
Taavi,Striped A-line Woven Legacy Kurta with Trousers,1550.0,4699.0,4.4,16.0,Women Clothing,https://www.myntra.com/kurta-sets/taavi/taavi-striped-a-line-woven-legacy-kurta-with-trousers/29759316/buy
