Brand,Product_Name,Price,MRP,Rating,Reviews,Category,URL
KALINI,Bandhani Printed Thread Work Pure Cotton A-Line Kurta With Trousers & Dupatta,1499,5999,4.2,1,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-bandhani-printed-thread-work-pure-cotton-a-line-kurta-with-trousers--dupatta/30362982/buy
GOODHAND,Women Floral Printed Thread Work Cotton Kurta,839,2799,,,Women Clothing,https://www.myntra.com/kurtas/goodhand/goodhand-women-floral-printed-thread-work-cotton-kurta/35494996/buy
Vishudh,Pink & Yellow Ethnic Motifs Printed Straight Kurta & Palazzos With Dupatta,747,3399,3.3,43,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-pink--yellow-ethnic-motifs-printed-straight-kurta--palazzos-with-dupatta/30824268/buy
GoSriKi,Floral Yoke Design Pleated Thread Work A-Line Kurta With Trouser And Dupatta,912,4345,3.1,1,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-floral-yoke-design-pleated-thread-work-a-line-kurta-with-trouser-and-dupatta/32003131/buy
SKYLEE,Women Floral Printed Kurta with Trousers & Dupatta,899,1798,,,Women Clothing,https://www.myntra.com/kurta-sets/skylee/skylee-women-floral-printed-kurta-with-trousers--dupatta/34421339/buy
FoxDX,Women Solid Silk Kurta with Trousers & Dupatta,999,4999,3.5,38,Women Clothing,https://www.myntra.com/kurta-sets/foxdx/foxdx-women-solid-silk-kurta-with-trousers--dupatta/34338181/buy
Varanga,Women Pink Zari Work textured Kurta with Trouser and Printed Dupatta,999,5599,3.9,1,Women Clothing,https://www.myntra.com/kurta-sets/varanga/varanga-women-pink-zari-work-textured-kurta-with-trouser-and-printed-dupatta/25934306/buy
SKYLEE,Floral Printed V-Neck Kurta With Trousers & Dupatta,959,1918,,,Women Clothing,https://www.myntra.com/kurta-sets/skylee/skylee-floral-printed-v-neck-kurta-with-trousers--dupatta/36178438/buy
GoSriKi,Floral Printed V-Neck Kurta with Palazzos And Dupatta,999,4345,3.9,228,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-floral-printed-v-neck-kurta-with-palazzos-and-dupatta/32118066/buy
PARTHVI,Floral Printed Square Neck Sequinned Pure Cotton Kurta With Trousers & Dupatta,999,6666,3.8,411,Women Clothing,https://www.myntra.com/kurta-sets/parthvi/parthvi-floral-printed-square-neck-sequinned-pure-cotton-kurta-with-trousers--dupatta/33437947/buy
Vishudh,Women Ethnic Motifs Embroidered Regular Thread Work Kurta with Trousers & With Dupatta,2087,5799,,,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-ethnic-motifs-embroidered-regular-thread-work-kurta-with-trousers--with-dupatta/33549466/buy
Indo Era,Floral Printed V-Neck Pure Cotton Sequinned Straight Kurta,749,2399,4.1,43,Women Clothing,https://www.myntra.com/kurtas/indo+era/indo-era-floral-printed-v-neck-pure-cotton-sequinned-straight-kurta/33451328/buy
Sangria,Embroidered Thread Work Pure Cotton Kurta with Palazzos,1174,4699,4.2,1,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-embroidered-thread-work-pure-cotton-kurta-with-palazzos/30620237/buy
Vishudh,Floral Printed Straight Kurta with Trousers & Dupatta,1289,4299,3.4,17,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-floral-printed-straight-kurta-with-trousers--dupatta/31183588/buy
KALINI,Ethnic Motifs Embroidered Thread Work Anarkali Kurta with Trousers & Dupatta,949,4999,4.1,3,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-ethnic-motifs-embroidered-thread-work-anarkali-kurta-with-trousers--dupatta/30713033/buy
Indo Era,Plus Size Floral Embroidered Beads & Stones Kurta with Trousers & With Dupatta,1999,6099,4.5,47,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-plus-size-floral-embroidered-beads--stones-kurta-with-trousers--with-dupatta/33569204/buy
Libas,Womens Navy Blue Yoke Design Viscose Anarkali Kurta With Trousers & Dupatta,1499,3999,4.3,8,Women Clothing,https://www.myntra.com/kurta-sets/libas/libas-womens-navy-blue-yoke-design-viscose-anarkali-kurta-with-trousers--dupatta/31808792/buy
Anouk,Women Blue Pure Cotton Kurta Sets,1260,3500,,,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-women-blue-pure-cotton-kurta-sets/36261275/buy
Varanga,Floral Zari Embroidered Chanderi Silk Kurta With Trouser & Sequined Dupatta.,999,5999,4,19,Women Clothing,https://www.myntra.com/kurta-sets/varanga/varanga-floral-zari-embroidered-chanderi-silk-kurta-with-trouser--sequined-dupatta/20953150/buy
Vishudh,Women Blue Floral Printed Kurta with Trousers & With Dupatta,767,3199,3.8,81,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-blue-floral-printed-kurta-with-trousers--with-dupatta/19611796/buy
Anouk,Dark Green Floral Printed Thread Work Straight Kurta with Trouser & Dupatta,1739,5799,3.8,185,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-dark-green-floral-printed-thread-work-straight-kurta-with-trouser--dupatta/31128717/buy
KIMAYRA,Women Burgundy Pure Cotton Kurta Sets,1399,3599,4.2,196,Women Clothing,https://www.myntra.com/kurta-sets/kimayra/kimayra-women-burgundy-pure-cotton-kurta-sets/35495612/buy
Anouk,Floral Yoke Design V-Neck Empire Aari Work Pure Cotton Kurta with Pyjamas & Dupatta,1439,5999,4.2,266,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-floral-yoke-design-v-neck-empire-aari-work-pure-cotton-kurta-with-pyjamas--dupatta/33610922/buy
Tikhi Imli,Round Neck Anarkali Kurta with Trousers & Dupatta,1856,5989,4.2,367,Women Clothing,https://www.myntra.com/kurta-sets/tikhi+imli/tikhi-imli-round-neck-anarkali-kurta-with-trousers--dupatta/30349045/buy
Sangria,Women Pink Pure Cotton Kurta with Palazzos & Dupatta,1427,3399,3.9,1,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-women-pink-pure-cotton-kurta-with-palazzos--dupatta/14292124/buy
Libas,Floral Printed V-Neck Kurta With Trousers And Dupatta,1999,4999,3.5,10,Women Clothing,https://www.myntra.com/kurta-sets/libas/libas-floral-printed-v-neck-kurta-with-trousers-and-dupatta/32743918/buy
Ginni Arora Label,Floral Printed V-Neck Pure Cotton Kurta with Trousers & Dupatta,1448,3599,4.2,621,Women Clothing,https://www.myntra.com/kurta-sets/ginni+arora+label/ginni-arora-label-floral-printed-v-neck-pure-cotton-kurta-with-trousers--dupatta/28040288/buy
GoSriKi,Geometric Printed Round Neck A Line Kurta With Palazzos,799,3197,2.5,222,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-geometric-printed-round-neck-a-line-kurta-with-palazzos/33223074/buy
WOMEN PLUS,Women Ethnic Motifs Embroidered Cotton Kurta with Trousers & Dupatta,3699,5099,4.2,16,Women Clothing,https://www.myntra.com/kurta-sets/women+plus/women-plus-women-ethnic-motifs-embroidered-cotton-kurta-with-trousers--dupatta/34596661/buy
Amayra,Women Floral Printed Regular Pure Cotton Kurta with Palazzos,999,2999,4.2,114,Women Clothing,https://www.myntra.com/kurta-sets/amayra/amayra-women-floral-printed-regular-pure-cotton-kurta-with-palazzos/33452856/buy
Varanga,Floral Printed Bell Sleeves V-Neck Straight Cotton Kurta,849,2999,4.2,161,Women Clothing,https://www.myntra.com/kurtas/varanga/varanga-floral-printed-bell-sleeves-v-neck-straight-cotton-kurta/32913203/buy
Vishudh,Women Ethnic Motifs Yoke Design Regular Thread Work Kurta with Trousers & With Dupatta,2575,8049,,,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-ethnic-motifs-yoke-design-regular-thread-work-kurta-with-trousers--with-dupatta/33005980/buy
Sangria,Sequinned V-Neck Anarkali Kurta,965,4599,4.1,58,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-sequinned-v-neck-anarkali-kurta/31025633/buy
GoSriKi,Notch Neck Straight Kurta & Palazzos With Dupatta,998,4345,3.1,12,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-notch-neck-straight-kurta--palazzos-with-dupatta/35436285/buy
Vishudh,Women Floral Printed Kurta with Trousers & Dupatta,1869,5499,,,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-floral-printed-kurta-with-trousers--dupatta/35953938/buy
GLOWWORLD,Geometric Printed Straight Kurta,416,2499,3.8,556,Women Clothing,https://www.myntra.com/kurtas/glowworld/glowworld-geometric-printed-straight-kurta/31241964/buy
Indo Era,Floral Embroidered Kurta,899,2699,4,225,Women Clothing,https://www.myntra.com/kurtas/indo+era/indo-era--floral-embroidered-kurta/32902377/buy
Libas,Womens Purple Embroidered Georgette Straight Kurta With Sharara & Dupatta,1399,3999,4.3,6,Women Clothing,https://www.myntra.com/kurta-sets/libas/libas-womens-purple-embroidered-georgette-straight-kurta-with-sharara--dupatta/15055288/buy
Indo Era,Ethnic Motifs Embroidered Sequinned Liva Kurta With Trousers & Dupatta,1799,4199,4.4,385,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-ethnic-motifs-embroidered-sequinned-liva-kurta-with-trousers--dupatta/30863876/buy
Vishudh,Floral Yoke Design Mandarin Collar Empire Anarkali Kurta With Trouser & Dupatta,3052,9249,,,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-floral-yoke-design-mandarin-collar-empire-anarkali-kurta-with-trouser--dupatta/33315636/buy
GoSriKi,Women Regular Kurta with Trousers & With Dupatta,955,4345,3.4,176,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-women-regular-kurta-with-trousers--with-dupatta/31672310/buy
Bitterlime,V-Neck Pure Cotton Straight Kurta with Trousers,1199,3999,3.3,23,Women Clothing,https://www.myntra.com/kurta-sets/bitterlime/bitterlime-v-neck-pure-cotton-straight-kurta-with-trousers/35350520/buy
Vishudh,Women Embroidered Kurta With Pant And Chinon Chiffon Dupatta,2079,6499,,,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-embroidered-kurta-with-pant-and-chinon-chiffon-dupatta/32157933/buy
Sangria,Floral Printed Mandarin Collar A-Line Kurta With Palazzos,1203,4299,3.9,75,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-floral-printed-mandarin-collar-a-line-kurta-with-palazzos/32770630/buy
Demirner,Ethnic Motifs Printed Mirror Work Anarkali Kurta,589,1999,,,Women Clothing,https://www.myntra.com/kurtas/demirner/demirner-ethnic-motifs-printed-mirror-work-anarkali-kurta/35955862/buy
Vishudh,Women Printed Kurta Set Straight Kurta With Mandarin Collar & Elasticated Bottom,782,2899,4.5,121,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-printed-kurta-set-straight-kurta-with-mandarin-collar--elasticated-bottom/32611519/buy
Indo Era,Floral Printed Notch Neck Sequinned Pure Cotton Kurta & Trousers & Dupatta,1699,4199,4.2,171,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-floral-printed-notch-neck-sequinned-pure-cotton-kurta--trousers--dupatta/33481118/buy
Anouk,Yellow Ethnic Motifs Printed Pure Cotton Kurta With Palazzos & Dupatta,1253,3799,4.1,329,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-yellow-ethnic-motifs-printed-pure-cotton-kurta-with-palazzos--dupatta/28989326/buy
SKYLEE,Floral Printed Mandarin Collar Thread Work Straight Kurta & Trousers With Dupatta,1049,2098,,,Women Clothing,https://www.myntra.com/kurta-sets/skylee/skylee-floral-printed-mandarin-collar-thread-work-straight-kurta--trousers-with-dupatta/36444346/buy
GoSriKi,Women Regular Kurta with Trousers & With Dupatta,869,4345,3.4,264,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-women-regular-kurta-with-trousers--with-dupatta/31672321/buy
Indo Era,Women Ethnic Motifs Printed Empire Pure Cotton Kurta with Trousers,1289,2999,4.3,466,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-women-ethnic-motifs-printed-empire-pure-cotton-kurta-with-trousers/31082102/buy
Vishudh,Women Ethnic Motifs Embroidered Regular Kurta with Trousers & With Dupatta,2192,6449,,,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-ethnic-motifs-embroidered-regular-kurta-with-trousers--with-dupatta/32900169/buy
Aaghnya,Women Straight Kurta with Palazzos & With Dupatta,869,4345,3,20,Women Clothing,https://www.myntra.com/kurta-sets/aaghnya/aaghnya-women-straight-kurta-with-palazzos--with-dupatta/34747523/buy
ZAIERRA,Women Solid Anarkali Kurta with Trousers & Dupatta,1719,4299,,,Women Clothing,https://www.myntra.com/kurta-sets/zaierra/zaierra-women-solid-anarkali-kurta-with-trousers--dupatta/36349863/buy
Vishudh,Floral Printed Staright Kurta With Sharara & Dupatta,1364,4549,4.2,5,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-floral-printed-staright-kurta-with-sharara--dupatta/31148034/buy
House of Pataudi,Women Floral Yoke Design Kurta with Trousers & Dupatta,1499,4999,,,Women Clothing,https://www.myntra.com/kurta-sets/house+of+pataudi/house-of-pataudi-women-floral-yoke-design-kurta-with-trousers--dupatta/34216301/buy
Bani Women,Ethnic Motifs Embroidered Kurta with Sharara & Dupatta,1999,5999,4.1,32,Women Clothing,https://www.myntra.com/kurta-sets/bani+women/bani-women-ethnic-motifs-embroidered-kurta-with-sharara--dupatta/35016286/buy
Libas,Ethnic Motifs Woven Design Mirror Work Straight Kurta With Palazzos & Dupatta,1899,7999,4.2,13,Women Clothing,https://www.myntra.com/kurta-sets/libas/libas-ethnic-motifs-woven-design-mirror-work-straight-kurta-with-palazzos--dupatta/30572941/buy
HERE&NOW,Women Burgundy & White Printed Straight Kurta,473,1399,4.1,7,Women Clothing,https://www.myntra.com/kurtas/here%26now/herenow-women-burgundy--white-printed-straight-kurta/2496602/buy
Khushal K,Striped Dyed Mandarin CollarThree-Quarter Sleeves Kurta Set,1663,6399,4.1,871,Women Clothing,https://www.myntra.com/kurta-sets/khushal+k/khushal-k-striped-dyed-mandarin-collarthree-quarter-sleeves-kurta-set/29418640/buy
SKYLEE,Women Ethnic Motifs Printed Kurta with Trousers & Dupatta,959,1918,,,Women Clothing,https://www.myntra.com/kurta-sets/skylee/skylee-women-ethnic-motifs-printed-kurta-with-trousers--dupatta/36202740/buy
Yuris,Women Ethnic Motifs Printed Regular Pure Cotton Kurta with Trousers & With Dupatta,1505,4299,4,251,Women Clothing,https://www.myntra.com/kurta-sets/yuris/yuris-women-ethnic-motifs-printed-regular-pure-cotton-kurta-with-trousers--with-dupatta/28636898/buy
Indo Era,Women Ethnic Motifs Embroidered Thread Work Floral Kurta,783,2799,4.3,38,Women Clothing,https://www.myntra.com/kurtas/indo+era/indo-era-women-ethnic-motifs-embroidered-thread-work-floral-kurta/32942543/buy
Vishudh,Ethnic Motifs Woven design Regular Kurta With Trousers & Dupatta,829,2749,3.9,126,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-ethnic-motifs-woven-design-regular-kurta-with-trousers--dupatta/22511954/buy
Anouk Rustic,Women Printed Flared Sleeves Indigo Kurta,499,1799,4.2,72,Women Clothing,https://www.myntra.com/kurtas/anouk+rustic/anouk-rustic-women-printed-flared-sleeves-indigo-kurta/32482702/buy
Indo Era,Women Floral Printed Regular Pure Cotton Kurta Set,1699,4399,4.1,42,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-women-floral-printed-regular-pure-cotton-kurta-set/32831751/buy
Vishudh,Off White Floral Printed Straight Kurta with Palazzos With Dupatta,674,2699,3.6,100,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-off-white-floral-printed-straight-kurta-with-palazzos-with-dupatta/22639714/buy
KALINI,Floral Printed V-Neck Empire Anarkali Kurta With Trousers & Dupatta,999,4299,4.2,620,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-v-neck-empire-anarkali-kurta-with-trousers--dupatta/32723984/buy
Sangria,Floral Printed A-Line Kurta With Trouser,1501,4549,3.6,375,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-floral-printed-a-line-kurta-with-trouser/30579995/buy
Vishudh,Floral Printed Straight Kurta With Palazzos & Dupatta,735,3199,3,23,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-floral-printed-straight-kurta-with-palazzos--dupatta/30824276/buy
PARTHVI,V-Neck Floral Printed Pure Cotton Anarkali Kurta With Trousers & Dupatta,933,6666,4.2,960,Women Clothing,https://www.myntra.com/kurta-sets/parthvi/parthvi-v-neck-floral-printed-pure-cotton-anarkali-kurta-with-trousers--dupatta/31991387/buy
Indo Era,Women Floral Embroidered Regular Thread Work Kurta with Trousers & With Dupatta,1799,8999,3.8,208,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-women-floral-embroidered-regular-thread-work-kurta-with-trousers--with-dupatta/28878908/buy
Anouk,Floral Printed Regular Thread Work Straight Kurta with Trousers,1169,3899,3.8,33,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-floral-printed-regular-thread-work-straight-kurta-with-trousers-/31197996/buy
Varanga,Off White Ethnic Floral Printed V Neck Flared Sleeves Lace Pure Cotton Kurta,699,3999,4.2,1,Women Clothing,https://www.myntra.com/kurtas/varanga/varanga-off-white-ethnic-floral-printed-v-neck-flared-sleeves-lace-pure-cotton-kurta/26651912/buy
Abhishti,Women V-Neck Lace Textured Kurta Pant Set,3199,3999,,,Women Clothing,https://www.myntra.com/kurta-sets/abhishti/abhishti-women-v-neck-lace-textured-kurta-pant-set/35660104/buy
Anouk,Floral Printed Mandarin Collar Straight Kurta,557,1799,4.4,305,Women Clothing,https://www.myntra.com/kurtas/anouk/anouk-floral-printed-mandarin-collar-straight-kurta/29289604/buy
Vishudh,Women Embroidered Knitted Velvet Kurta with Palazzo & With Dupatta,1286,4949,4.1,256,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-embroidered-knitted-velvet-kurta-with-palazzo--with-dupatta/21062278/buy
Stylum,Ethnic Motifs Yoke Design Pure Cotton Kurta With Trousers & Dupatta,1399,4599,4.1,218,Women Clothing,https://www.myntra.com/kurta-sets/stylum/stylum-ethnic-motifs-yoke-design-pure-cotton-kurta-with-trousers--dupatta/34688178/buy
Vishudh,Plus Sized Teal Green Ethnic Motifs Woven Design Zari Anarkali Kurta With Trousers,1559,5999,,,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-plus-sized-teal-green-ethnic-motifs-woven-design-zari-anarkali-kurta-with-trousers/29812886/buy
Indo Era,Burgundy Floral Embroidered Tie Up Neck Straight Kurta,791,2399,4.4,7,Women Clothing,https://www.myntra.com/kurtas/indo+era/indo-era-burgundy-floral-embroidered-tie-up-neck-straight-kurta/31009097/buy
Anouk,Ethnic Motifs Printed Regular Kurta with Trousers & Dupatta,951,3399,4.2,2,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-ethnic-motifs-printed-regular-kurta-with-trousers--dupatta/25487842/buy
Pink Fort,Mandarin Collar Regular Kurta with Trouser,2557,3995,4.1,15,Women Clothing,https://www.myntra.com/kurta-sets/pink+fort/pink-fort-mandarin-collar-regular-kurta-with-trouser/30490515/buy
Indo Era,Floral Embroidered Pure Cotton Kurta With Trousers & Dupatta,1899,4299,4.4,1,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-floral-embroidered-pure-cotton-kurta-with-trousers--dupatta/30948734/buy
Libas,Women Floral Printed Kurta with Trousers & Dupatta,1399,4649,,,Women Clothing,https://www.myntra.com/kurta-sets/libas/libas-women-floral-printed-kurta-with-trousers--dupatta/35166403/buy
Janasya,Women Floral Embroidered Pleated Thread Work Kurta with Palazzos,1599,3798,3.8,16,Women Clothing,https://www.myntra.com/kurta-sets/janasya/janasya-women-floral-embroidered-pleated-thread-work-kurta-with-palazzos/30724910/buy
Khushal K,Women Black Ethnic Motifs Printed Kurta with Palazzos & With Dupatta,1325,5099,4.4,21,Women Clothing,https://www.myntra.com/kurta-sets/khushal+k/khushal-k-women-black-ethnic-motifs-printed-kurta-with-palazzos--with-dupatta/17048614/buy
Varanga,Women Maroon Yoke Embroidered Kurta with Trouser & Printed Dupatta,1299,5999,4.2,11,Women Clothing,https://www.myntra.com/kurta-sets/varanga/varanga-women-maroon-yoke-embroidered-kurta-with-trouser--printed-dupatta/17932254/buy
Libas Art,Women Floral Woven Design Zari Round Neck Straight Kurta with Trousers & Dupatta,5699,,,,Women Clothing,https://www.myntra.com/kurta-sets/libas+art/libas-art-women-floral-woven-design-zari-round-neck-straight-kurta-with-trousers--dupatta/35862871/buy
GoSriKi,Women Ethnic Motifs Printed Regular Kurta with Trousers & With Dupatta,1142,4345,2,95,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-women-ethnic-motifs-printed-regular-kurta-with-trousers--with-dupatta/32933236/buy
InWeave,Mandarin Collar Pure Cotton A-Line Kurta With Trousers,988,4299,,,Women Clothing,https://www.myntra.com/kurta-sets/inweave/inweave-mandarin-collar-pure-cotton-a-line-kurta-with-trousers/35125437/buy
aarke Ritu Kumar,Ethnic Motifs Printed Kurta with Trousers & With Dupatta,4900,,,,Women Clothing,https://www.myntra.com/kurta-sets/aarke+ritu+kumar/aarke-ritu-kumar-ethnic-motifs-printed-kurta-with-trousers--with-dupatta/33431073/buy
Anouk,Women Floral Yoke Design Panelled Aari Work Pure Cotton Kurta with Trousers & With Dupatta,1949,6499,4,2,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-women-floral-yoke-design-panelled-aari-work-pure-cotton-kurta-with-trousers--with-dupatta/29906764/buy
GoSriKi,Women Ethnic Motifs Yoke Design Regular Thread Work Kurta with Palazzos & With Dupatta,955,4345,3.1,141,Women Clothing,https://www.myntra.com/kurta-sets/gosriki/gosriki-women-ethnic-motifs-yoke-design-regular-thread-work-kurta-with-palazzos--with-dupatta/33630999/buy
Vishudh,Women Coral and Off White Striped Cotton Kurta with Palazzo and Dupatta,805,2599,4.1,294,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-women-coral-and-off-white-striped-cotton-kurta-with-palazzo-and-dupatta/14631470/buy
Libas,Floral Woven Design Pleated Square Neck Zari A-Line Kurta,849,2999,4.7,9,Women Clothing,https://www.myntra.com/kurtas/libas/libas-floral-woven-design-pleated-square-neck-zari-a-line-kurta/34139636/buy
InWeave,Women Regular Kurta with Palazzos & With Dupatta,999,4995,4.2,22,Women Clothing,https://www.myntra.com/kurta-sets/inweave/inweave-women-regular-kurta-with-palazzos--with-dupatta/32940369/buy
Abhishti,Women Solid Kurta with Palazzo,1999,2499,,,Women Clothing,https://www.myntra.com/kurta-sets/abhishti/abhishti-women-solid-kurta-with-palazzo/36419170/buy
Anouk,Women Red Yoke Design Kurta with Palazzos & With Dupatta,1289,4299,4.5,9,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-women-red-yoke-design-kurta-with-palazzos--with-dupatta/16707380/buy
Indo Era,Floral Embroidered Thread Work Kurta with Trousers & With Dupatta,1799,6199,4.4,27,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-floral-embroidered-thread-work-kurta-with-trousers--with-dupatta/32737689/buy
Abhishti,Women High-low Kurta with Broad Straight Pants with Brocade Details,2799,3499,,,Women Clothing,https://www.myntra.com/kurta-sets/abhishti/abhishti-women-high-low-kurta-with-broad-straight-pants-with-brocade-details/36419189/buy
Varanga,Women Ethnic Motifs Printed Regular Pure Cotton Kurta with Trousers,1399,4599,4,345,Women Clothing,https://www.myntra.com/kurta-sets/varanga/varanga-women-ethnic-motifs-printed-regular-pure-cotton-kurta-with-trousers/32911223/buy
Anouk,Women Printed Regular Pure Cotton Kurta with Trousers,998,3699,4.1,936,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-women-printed-regular-pure-cotton-kurta-with-trousers/21649340/buy
EXTRA LOVE BY LIBAS,Plus Size Mandarin Collar Straight Kurta With Salwar And Dupatta,1349,3699,4.1,69,Women Clothing,https://www.myntra.com/kurta-sets/extra+love+by+libas/extra-love-by-libas-plus-size-mandarin-collar-straight-kurta-with-salwar-and-dupatta/32218493/buy
Vishudh,Women Floral Printed Sequinned Kurta,495,1549,4.2,284,Women Clothing,https://www.myntra.com/kurtas/vishudh/vishudh-women-floral-printed-sequinned-kurta/30248443/buy
Inddus,Women Floral Printed Regular Beads and Stones Kurta with Palazzos & Dupatta,1399,3999,4.2,9,Women Clothing,https://www.myntra.com/kurta-sets/inddus/inddus-women-floral-printed-regular-beads-and-stones-kurta-with-palazzos--dupatta/35928394/buy
Libas Art,Women Woven Design Regular Thread Work Kurta with Trousers & Dupatta,5499,,,,Women Clothing,https://www.myntra.com/kurta-sets/libas+art/libas-art-women-woven-design-regular-thread-work-kurta-with-trousers--dupatta/35761375/buy
Sangria,Floral Embroidered Mandarin Collar Cotton A-Line Kurta With Trouser & Dupatta,1583,4799,4.3,81,Women Clothing,https://www.myntra.com/kurta-sets/sangria/sangria-floral-embroidered-mandarin-collar-cotton-a-line-kurta-with-trouser--dupatta/32770653/buy
Anouk,Women Floral Printed Regular Pure Cotton Kurta with Trousers & With Dupatta,1187,3299,4.1,368,Women Clothing,https://www.myntra.com/kurta-sets/anouk/anouk-women-floral-printed-regular-pure-cotton-kurta-with-trousers--with-dupatta/32817929/buy
Vishudh,Green Embroidered Straight Kurta with Trouser & Dupatta,836,2699,4.3,184,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-green-embroidered-straight-kurta-with-trouser--dupatta/28884410/buy
KALINI,Women Ethnic Motifs Printed Anarkali Kurta with Palazzo & Dupatta,1299,4999,4.6,74,Women Clothing,https://www.myntra.com/kurta-sets/kalini/kalini-women-ethnic-motifs-printed-anarkali-kurta-with-palazzo--dupatta/35259054/buy
Indo Era,Ethnic Motifs Embroidered Regular Thread Work Kurta with Salwar & Dupatta,1899,7999,4.3,8,Women Clothing,https://www.myntra.com/kurta-sets/indo+era/indo-era-ethnic-motifs-embroidered-regular-thread-work-kurta-with-salwar--dupatta/29629130/buy
aarke Ritu Kumar,Women Floral Printed Pleated Kurta with Palazzos & With Dupatta,4140,6900,4.2,17,Women Clothing,https://www.myntra.com/kurta-sets/aarke+ritu+kumar/aarke-ritu-kumar-women-floral-printed-pleated-kurta-with-palazzos--with-dupatta/25946108/buy
MASSTANI BY INDDUS,Woven Design Keyhole Neck Cotton A-Line Kurta,883,2599,4.3,202,Women Clothing,https://www.myntra.com/kurtas/masstani+by+inddus/masstani-by-inddus-woven-design-keyhole-neck-cotton-a-line-kurta/30903593/buy
Light Daisy,Paisley Printed Round Neck Flared Anarkali Kurta With Palazzos & Dupatta,1259,2999,3.8,13,Women Clothing,https://www.myntra.com/kurta-sets/light+daisy/light-daisy-paisley-printed-round-neck-flared-anarkali-kurta-with-palazzos--dupatta/35685525/buy
Vishudh,Floral Printed Straight Kurta With Trouser,1319,4399,4.6,7,Women Clothing,https://www.myntra.com/kurta-sets/vishudh/vishudh-floral-printed-straight-kurta-with-trouser/32053594/buy
Sangria,Floral Printed V-Neck Mirror Work Straight Kurta,659,1999,3.9,33,Women Clothing,https://www.myntra.com/kurtas/sangria/sangria-floral-printed-v-neck-mirror-work-straight-kurta/32770496/buy
GoSriKi,Floral Embroidered Thread Work Regular Kurta,591,2959,4.1,8,Women Clothing,https://www.myntra.com/kurtas/gosriki/gosriki-floral-embroidered-thread-work-regular-kurta/24431446/buy
Janasya,Women's Wine Pure Cotton Geometric Printed A-line Maternity Kurta,899,2889,3.9,37,Women Clothing,https://www.myntra.com/kurtas/janasya/janasya-womens-wine-pure-cotton-geometric-printed-a-line-maternity-kurta/32528499/buy
